osmid,y,x,street_count,highway,geometry
3752448308,36.5479005,139.8961924,3,,POINT (139.8961924 36.5479005)
3752448311,36.5537622,139.8945578,3,,POINT (139.8945578 36.5537622)
3752448313,36.5535446,139.8956484,3,,POINT (139.8956484 36.5535446)
3752448324,36.5540305,139.8957486,3,,POINT (139.8957486 36.5540305)
3752448730,36.5536786,139.8962709,3,,POINT (139.8962709 36.5536786)
3752448732,36.5543448,139.8942954,1,,POINT (139.8942954 36.5543448)
3752448734,36.5465816,139.8957376,3,,POINT (139.8957376 36.5465816)
3754106755,36.5622673,139.9156985,3,,POINT (139.9156985 36.5622673)
3754106758,36.5712176,139.9387848,3,,POINT (139.9387848 36.5712176)
3754210151,36.5378284,139.8812378,3,,POINT (139.8812378 36.5378284)
3754210154,36.5378271,139.8808636,3,,POINT (139.8808636 36.5378271)
3774592806,36.5637601,139.8978301,3,,POINT (139.8978301 36.5637601)
3780499420,36.5486274,139.9250529,4,,POINT (139.9250529 36.5486274)
3780499438,36.5488448,139.9241846,3,traffic_signals,POINT (139.9241846 36.5488448)
3780499439,36.5481947,139.9200189,1,,POINT (139.9200189 36.5481947)
3780499440,36.5516525,139.9094851,3,,POINT (139.9094851 36.5516525)
3780499445,36.5482727,139.9278513,4,traffic_signals,POINT (139.9278513 36.5482727)
3780499453,36.5487838,139.9241676,4,traffic_signals,POINT (139.9241676 36.5487838)
3780507060,36.5487109,139.9245866,4,,POINT (139.9245866 36.5487109)
3780507071,36.5484718,139.9260997,4,,POINT (139.9260997 36.5484718)
3780507073,36.5497899,139.9202816,3,,POINT (139.9202816 36.5497899)
3780507074,36.5483318,139.927032,4,,POINT (139.927032 36.5483318)
3780507076,36.5485386,139.9256795,4,,POINT (139.9256795 36.5485386)
3781527192,36.5801779,139.9209299,4,,POINT (139.9209299 36.5801779)
3782977664,36.5705797,139.9242175,3,,POINT (139.9242175 36.5705797)
3782977676,36.5699728,139.9243968,3,,POINT (139.9243968 36.5699728)
3800139494,36.5568775,139.8873771,3,,POINT (139.8873771 36.5568775)
3800139510,36.5574139,139.8874365,4,,POINT (139.8874365 36.5574139)
3800139517,36.5579026,139.8875498,3,,POINT (139.8875498 36.5579026)
3800139534,36.557386,139.8855853,3,,POINT (139.8855853 36.557386)
3800585031,36.5703818,139.8810589,4,,POINT (139.8810589 36.5703818)
3800585858,36.5808389,139.8809284,1,,POINT (139.8809284 36.5808389)
3800585886,36.5810489,139.881387,4,,POINT (139.881387 36.5810489)
3800585889,36.5816137,139.8806707,3,,POINT (139.8806707 36.5816137)
3800585904,36.5730694,139.8808542,4,,POINT (139.8808542 36.5730694)
3800585906,36.573121,139.8815915,3,,POINT (139.8815915 36.573121)
3800585909,36.5726775,139.8816297,3,,POINT (139.8816297 36.5726775)
3800585916,36.5812314,139.8822642,4,,POINT (139.8822642 36.5812314)
3800585932,36.5735208,139.8815571,3,,POINT (139.8815571 36.5735208)
3800586001,36.5814239,139.8832044,3,,POINT (139.8832044 36.5814239)
3800586002,36.5809437,139.8808929,3,,POINT (139.8808929 36.5809437)
3800586021,36.5702085,139.8805403,3,,POINT (139.8805403 36.5702085)
3812051726,36.5573424,139.9197418,3,,POINT (139.9197418 36.5573424)
3812051727,36.5603658,139.9108273,3,,POINT (139.9108273 36.5603658)
3812051733,36.5541012,139.9199787,3,,POINT (139.9199787 36.5541012)
3812051763,36.5622066,139.9101003,3,,POINT (139.9101003 36.5622066)
3812051766,36.552795,139.920808,3,,POINT (139.920808 36.552795)
3812051770,36.5621693,139.9119539,3,,POINT (139.9119539 36.5621693)
3812051782,36.5595725,139.9107953,4,,POINT (139.9107953 36.5595725)
3812051808,36.5590475,139.9106317,4,,POINT (139.9106317 36.5590475)
3812051822,36.5553932,139.9208216,3,,POINT (139.9208216 36.5553932)
3812051830,36.5583502,139.9104302,4,,POINT (139.9104302 36.5583502)
3812082381,36.5639366,139.918742,3,,POINT (139.918742 36.5639366)
3812082382,36.5638405,139.920713,3,,POINT (139.920713 36.5638405)
3812082383,36.5620208,139.9035849,3,,POINT (139.9035849 36.5620208)
3812082397,36.5633771,139.9164778,3,,POINT (139.9164778 36.5633771)
3812082399,36.5641167,139.9191364,3,,POINT (139.9191364 36.5641167)
3812082417,36.5645749,139.9059749,3,,POINT (139.9059749 36.5645749)
3812082426,36.5628187,139.9178896,3,,POINT (139.9178896 36.5628187)
3812082432,36.5629142,139.9189202,3,,POINT (139.9189202 36.5629142)
3812082434,36.5633554,139.9188982,3,,POINT (139.9188982 36.5633554)
3812082435,36.5638827,139.9173461,3,,POINT (139.9173461 36.5638827)
3812082438,36.563675,139.9180267,3,,POINT (139.9180267 36.563675)
3812082445,36.5628536,139.9185986,3,,POINT (139.9185986 36.5628536)
3812082446,36.5628302,139.9183456,3,,POINT (139.9183456 36.5628302)
3812082450,36.5625536,139.9036567,3,,POINT (139.9036567 36.5625536)
3812082570,36.5636823,139.9183515,3,,POINT (139.9183515 36.5636823)
3812082572,36.5627886,139.9164986,3,,POINT (139.9164986 36.5627886)
3812082573,36.5633825,139.9018771,3,,POINT (139.9018771 36.5633825)
3812082584,36.5640987,139.9064051,3,,POINT (139.9064051 36.5640987)
3812082585,36.5636685,139.9187532,3,,POINT (139.9187532 36.5636685)
3812082588,36.5636564,139.9183526,3,,POINT (139.9183526 36.5636564)
3812082590,36.5640189,139.9076273,3,,POINT (139.9076273 36.5640189)
3812082592,36.5636977,139.905801,3,,POINT (139.905801 36.5636977)
3812082594,36.564149,139.9173362,3,,POINT (139.9173362 36.564149)
3812082604,36.5620605,139.9030998,3,,POINT (139.9030998 36.5620605)
3812082610,36.5633932,139.9173641,3,,POINT (139.9173641 36.5633932)
3812082614,36.5639535,139.9193604,3,,POINT (139.9193604 36.5639535)
3812082615,36.5636501,139.9163428,3,,POINT (139.9163428 36.5636501)
3812082618,36.5625999,139.9031812,3,,POINT (139.9031812 36.5625999)
3812082622,36.5636564,139.9166962,3,,POINT (139.9166962 36.5636564)
3812082626,36.5636672,139.9176785,3,,POINT (139.9176785 36.5636672)
3812082633,36.5633293,139.9183164,3,,POINT (139.9183164 36.5633293)
3812082636,36.5638776,139.9170148,3,,POINT (139.9170148 36.5638776)
3812082637,36.5633167,139.9178764,3,,POINT (139.9178764 36.5633167)
3812082638,36.5630136,139.9209013,1,,POINT (139.9209013 36.5630136)
3812082639,36.5633403,139.9185681,3,,POINT (139.9185681 36.5633403)
3812082654,36.5639486,139.9191713,3,,POINT (139.9191713 36.5639486)
3812082657,36.5642172,139.9180057,3,,POINT (139.9180057 36.5642172)
3917684727,36.5470532,139.9073896,3,,POINT (139.9073896 36.5470532)
3917684728,36.5460211,139.9073469,3,,POINT (139.9073469 36.5460211)
3917684729,36.5455728,139.9065313,3,,POINT (139.9065313 36.5455728)
3999369004,36.5839799,139.9132941,3,,POINT (139.9132941 36.5839799)
4124914293,36.5800871,139.9161349,1,,POINT (139.9161349 36.5800871)
4124914298,36.5797813,139.9165533,3,,POINT (139.9165533 36.5797813)
4124914300,36.5791998,139.914773,3,,POINT (139.914773 36.5791998)
4124914302,36.5781486,139.9138053,3,,POINT (139.9138053 36.5781486)
4124914307,36.57982,139.9158076,1,,POINT (139.9158076 36.57982)
4124914309,36.5833607,139.9125155,4,,POINT (139.9125155 36.5833607)
4124914310,36.5804403,139.9147868,3,,POINT (139.9147868 36.5804403)
4124914312,36.5798287,139.9147832,3,,POINT (139.9147832 36.5798287)
4124914314,36.5780452,139.9128531,3,,POINT (139.9128531 36.5780452)
4124914317,36.5784624,139.9093111,3,,POINT (139.9093111 36.5784624)
4124914318,36.5743331,139.9077111,3,,POINT (139.9077111 36.5743331)
4124914336,36.5783684,139.9147513,3,,POINT (139.9147513 36.5783684)
4124914338,36.5753226,139.9090737,3,,POINT (139.9090737 36.5753226)
4124914342,36.5748652,139.9070346,3,,POINT (139.9070346 36.5748652)
4124914343,36.5787734,139.9147618,3,,POINT (139.9147618 36.5787734)
4124914345,36.5827452,139.9131621,3,,POINT (139.9131621 36.5827452)
4124914347,36.5809616,139.9165463,1,,POINT (139.9165463 36.5809616)
4124914351,36.5807301,139.9160727,4,,POINT (139.9160727 36.5807301)
4124914358,36.579599,139.9163768,3,,POINT (139.9163768 36.579599)
4124914359,36.57982,139.9113552,1,,POINT (139.9113552 36.57982)
4124914360,36.5785449,139.913808,3,,POINT (139.913808 36.5785449)
4124914364,36.5770807,139.9108589,3,,POINT (139.9108589 36.5770807)
4124914365,36.5802551,139.916226,1,,POINT (139.916226 36.5802551)
4124914366,36.5795243,139.9147814,4,,POINT (139.9147814 36.5795243)
4124914370,36.579204,139.9138126,3,,POINT (139.9138126 36.579204)
4124914371,36.5772612,139.9116824,1,,POINT (139.9116824 36.5772612)
4124914374,36.5796796,139.9118795,3,,POINT (139.9118795 36.5796796)
4124914375,36.5814914,139.9163011,1,,POINT (139.9163011 36.5814914)
4124914378,36.5749254,139.906684,3,,POINT (139.906684 36.5749254)
4124914385,36.5794194,139.9106363,3,,POINT (139.9106363 36.5794194)
4124914386,36.5770544,139.911323,1,,POINT (139.911323 36.5770544)
4124914590,36.576361,139.9122242,1,,POINT (139.9122242 36.576361)
4124914598,36.5830551,139.9123621,3,,POINT (139.9123621 36.5830551)
4124914600,36.5787001,139.9138091,3,,POINT (139.9138091 36.5787001)
4124914601,36.5790619,139.9115161,1,,POINT (139.9115161 36.5790619)
4124914604,36.5763179,139.9120043,1,,POINT (139.9120043 36.5763179)
4124914605,36.5798804,139.9147835,3,,POINT (139.9147835 36.5798804)
4124914609,36.5792083,139.9162851,3,,POINT (139.9162851 36.5792083)
4124914611,36.580268,139.9151462,1,,POINT (139.9151462 36.580268)
4124914614,36.578868,139.9144451,1,,POINT (139.9144451 36.578868)
4124914619,36.5746631,139.9065333,3,,POINT (139.9065333 36.5746631)
4124914621,36.5782823,139.9120527,3,,POINT (139.9120527 36.5782823)
4124914624,36.5809572,139.914229,3,,POINT (139.914229 36.5809572)
4124914626,36.5766719,139.9121084,3,,POINT (139.9121084 36.5766719)
4124914628,36.5759948,139.9071119,1,,POINT (139.9071119 36.5759948)
4124914629,36.5757751,139.9090538,1,,POINT (139.9090538 36.5757751)
4124914631,36.576766,139.9120734,3,,POINT (139.9120734 36.576766)
4124914637,36.5796133,139.9107812,1,,POINT (139.9107812 36.5796133)
4124914638,36.5838126,139.9127687,3,,POINT (139.9127687 36.5838126)
4124914640,36.5744095,139.9067364,1,,POINT (139.9067364 36.5744095)
4124914641,36.5780433,139.9138045,3,,POINT (139.9138045 36.5780433)
4124914646,36.5747509,139.9088441,3,,POINT (139.9088441 36.5747509)
4124914649,36.5750859,139.9083511,1,,POINT (139.9083511 36.5750859)
4124914653,36.5742329,139.9079219,1,,POINT (139.9079219 36.5742329)
4124914654,36.5822927,139.9155609,1,,POINT (139.9155609 36.5822927)
4124914656,36.5745065,139.90679,1,,POINT (139.90679 36.5745065)
4124914657,36.5780667,139.91189,1,,POINT (139.91189 36.5780667)
4124914663,36.5804274,139.9163746,1,,POINT (139.9163746 36.5804274)
4124914664,36.5817265,139.91639,3,,POINT (139.91639 36.5817265)
4124914670,36.5750521,139.9067254,3,,POINT (139.9067254 36.5750521)
4124914672,36.5752881,139.9096477,1,,POINT (139.9096477 36.5752881)
4124914675,36.578924,139.9091879,1,,POINT (139.9091879 36.578924)
4124914678,36.5788681,139.9147643,3,,POINT (139.9147643 36.5788681)
4124915091,36.5784373,139.9147531,3,,POINT (139.9147531 36.5784373)
4124915094,36.5777212,139.9142199,3,,POINT (139.9142199 36.5777212)
4124915097,36.5778686,139.9138091,3,,POINT (139.9138091 36.5778686)
4124915098,36.5797425,139.9161349,1,,POINT (139.9161349 36.5797425)
4124915099,36.5776946,139.9116757,3,,POINT (139.9116757 36.5776946)
4124915100,36.5800311,139.9138226,3,,POINT (139.9138226 36.5800311)
4124915104,36.5803727,139.9109982,3,,POINT (139.9109982 36.5803727)
4124915106,36.5791135,139.9147707,3,,POINT (139.9147707 36.5791135)
4124915109,36.5784372,139.9151371,1,,POINT (139.9151371 36.5784372)
4124915114,36.582154,139.9160664,3,,POINT (139.9160664 36.582154)
4124915115,36.5781486,139.9139784,1,,POINT (139.9139784 36.5781486)
4124915126,36.5783703,139.9143201,3,,POINT (139.9143201 36.5783703)
4124915130,36.5791514,139.9112275,3,,POINT (139.9112275 36.5791514)
4124915135,36.5800871,139.9154841,3,,POINT (139.9154841 36.5800871)
4124915137,36.5836161,139.9159029,3,,POINT (139.9159029 36.5836161)
4124915139,36.5835358,139.9163432,3,,POINT (139.9163432 36.5835358)
4124915140,36.5798799,139.9144539,1,,POINT (139.9144539 36.5798799)
4124915145,36.581612,139.9161241,1,,POINT (139.9161241 36.581612)
4124915150,36.5760366,139.9057717,3,,POINT (139.9057717 36.5760366)
4124915153,36.5747498,139.9060015,1,,POINT (139.9060015 36.5747498)
4124915154,36.5786914,139.9147597,3,,POINT (139.9147597 36.5786914)
4124915156,36.5752969,139.9068145,3,,POINT (139.9068145 36.5752969)
4124915157,36.5800871,139.9151408,3,,POINT (139.9151408 36.5800871)
4124915159,36.5758268,139.9068276,1,,POINT (139.9068276 36.5758268)
4124915163,36.5753702,139.9061892,1,,POINT (139.9061892 36.5753702)
4124915170,36.5785406,139.9135438,1,,POINT (139.9135438 36.5785406)
4124915173,36.5777002,139.912464,3,,POINT (139.912464 36.5777002)
4124915175,36.5747714,139.9080392,3,,POINT (139.9080392 36.5747714)
4124915178,36.5782768,139.9101141,3,,POINT (139.9101141 36.5782768)
4124915181,36.5791093,139.9111661,3,,POINT (139.9111661 36.5791093)
4124915182,36.5783726,139.9138068,3,,POINT (139.9138068 36.5783726)
4124915186,36.5790662,139.9097136,1,,POINT (139.9097136 36.5790662)
4124915187,36.5740519,139.9074177,1,,POINT (139.9074177 36.5740519)
4124915490,36.5833892,139.9158591,4,,POINT (139.9158591 36.5833892)
4124915491,36.5751849,139.9059049,1,,POINT (139.9059049 36.5751849)
4124915498,36.5743594,139.9076556,3,,POINT (139.9076556 36.5743594)
4124915502,36.5800268,139.9147844,3,,POINT (139.9147844 36.5800268)
4124915504,36.5761496,139.9088873,3,,POINT (139.9088873 36.5761496)
4124915505,36.580268,139.9154858,1,,POINT (139.9154858 36.580268)
4124915516,36.581559,139.9163267,3,,POINT (139.9163267 36.581559)
4124915518,36.5768197,139.9108354,3,,POINT (139.9108354 36.5768197)
4124915519,36.5767615,139.9108265,3,,POINT (139.9108265 36.5767615)
4124915520,36.5826723,139.9157462,3,,POINT (139.9157462 36.5826723)
4124915526,36.5787948,139.9120633,1,,POINT (139.9120633 36.5787948)
4124915527,36.5816594,139.9166643,1,,POINT (139.9166643 36.5816594)
4124915533,36.5800871,139.9147847,3,,POINT (139.9147847 36.5800871)
4124915534,36.5767701,139.9126625,1,,POINT (139.9126625 36.5767701)
4124915540,36.580673,139.9165409,1,,POINT (139.9165409 36.580673)
4124915541,36.5768435,139.9104647,1,,POINT (139.9104647 36.5768435)
4124915543,36.5782865,139.9128565,3,,POINT (139.9128565 36.5782865)
4124915547,36.5825752,139.9142213,3,,POINT (139.9142213 36.5825752)
4124915550,36.5791136,139.9155485,1,,POINT (139.9155485 36.5791136)
4124915562,36.5780427,139.9124749,1,,POINT (139.9124749 36.5780427)
4124915563,36.5781486,139.9143163,1,,POINT (139.9143163 36.5781486)
4124915570,36.5819518,139.9155169,3,,POINT (139.9155169 36.5819518)
4124915571,36.5798803,139.9171487,1,,POINT (139.9171487 36.5798803)
4150104748,36.5563177,139.8800935,4,,POINT (139.8800935 36.5563177)
4165958012,36.5485227,139.8871163,3,,POINT (139.8871163 36.5485227)
4165958017,36.5507782,139.8880756,3,,POINT (139.8880756 36.5507782)
4212372638,36.588582,139.8963545,3,,POINT (139.8963545 36.588582)
4212372659,36.5663007,139.8880958,3,,POINT (139.8880958 36.5663007)
4212372660,36.5858388,139.8959973,3,,POINT (139.8959973 36.5858388)
4212372661,36.5882925,139.8953523,3,,POINT (139.8953523 36.5882925)
4212372673,36.5861932,139.8955405,3,,POINT (139.8955405 36.5861932)
4212372676,36.5881733,139.8985831,3,,POINT (139.8985831 36.5881733)
4212372688,36.5858081,139.8969396,3,,POINT (139.8969396 36.5858081)
4212375901,36.5651172,139.8902762,3,,POINT (139.8902762 36.5651172)
4212375906,36.5653835,139.8903207,3,,POINT (139.8903207 36.5653835)
4212375916,36.5846147,139.8918182,1,,POINT (139.8918182 36.5846147)
4212375921,36.5868761,139.8957181,3,,POINT (139.8957181 36.5868761)
4212375928,36.588386,139.8974634,3,,POINT (139.8974634 36.588386)
4212375938,36.5861425,139.8951686,3,,POINT (139.8951686 36.5861425)
4212375953,36.585067,139.8918664,3,,POINT (139.8918664 36.585067)
4212375967,36.5892041,139.8985037,3,,POINT (139.8985037 36.5892041)
4212375981,36.5881935,139.8961531,3,,POINT (139.8961531 36.5881935)
4286926259,36.5683225,139.8970717,3,,POINT (139.8970717 36.5683225)
4286926261,36.5679455,139.8969851,3,,POINT (139.8969851 36.5679455)
4286926263,36.5674485,139.8968454,3,,POINT (139.8968454 36.5674485)
4286926264,36.5677743,139.8964278,1,,POINT (139.8964278 36.5677743)
4286926270,36.5691712,139.8935719,3,,POINT (139.8935719 36.5691712)
4286926273,36.5657439,139.8925264,3,,POINT (139.8925264 36.5657439)
4286926274,36.5651684,139.8925627,3,,POINT (139.8925627 36.5651684)
4286926275,36.5659457,139.893072,3,,POINT (139.893072 36.5659457)
4286926276,36.5659863,139.8931994,1,,POINT (139.8931994 36.5659863)
4286926277,36.5675531,139.8909675,3,,POINT (139.8909675 36.5675531)
4286926278,36.567547,139.8923774,3,,POINT (139.8923774 36.567547)
4286944413,36.5630528,139.8810795,1,,POINT (139.8810795 36.5630528)
4286963862,36.560048,139.885224,1,,POINT (139.885224 36.560048)
4286963863,36.559642,139.8851136,3,,POINT (139.8851136 36.559642)
4286963865,36.5585951,139.8847712,3,,POINT (139.8847712 36.5585951)
4286963866,36.5582367,139.884765,3,,POINT (139.884765 36.5582367)
4286964349,36.5663239,139.8811233,3,,POINT (139.8811233 36.5663239)
4286964356,36.5662492,139.8803689,4,,POINT (139.8803689 36.5662492)
4286964357,36.5653318,139.8805294,3,,POINT (139.8805294 36.5653318)
4287144385,36.5778324,139.8853367,3,,POINT (139.8853367 36.5778324)
4287144386,36.57767,139.8873223,4,,POINT (139.8873223 36.57767)
4287144387,36.577579,139.8885398,3,,POINT (139.8885398 36.577579)
4287144388,36.5772447,139.8884894,3,,POINT (139.8884894 36.5772447)
4287144389,36.5773512,139.8872791,4,,POINT (139.8872791 36.5773512)
4287144390,36.577077,139.8866339,3,,POINT (139.8866339 36.577077)
4287144394,36.5764546,139.8871197,3,,POINT (139.8871197 36.5764546)
4287144398,36.5759895,139.8870266,3,,POINT (139.8870266 36.5759895)
4287144408,36.5778175,139.8900714,3,,POINT (139.8900714 36.5778175)
4287144419,36.5697678,139.8927938,1,,POINT (139.8927938 36.5697678)
4287144432,36.56744,139.8937781,4,,POINT (139.8937781 36.56744)
4287144433,36.56523,139.8917587,3,,POINT (139.8917587 36.56523)
4287144435,36.564716,139.8916304,3,,POINT (139.8916304 36.564716)
4287144436,36.564561,139.8924692,3,,POINT (139.8924692 36.564561)
4287144471,36.5669745,139.8955662,3,,POINT (139.8955662 36.5669745)
4287169660,36.5657544,139.8949449,1,,POINT (139.8949449 36.5657544)
4287169663,36.5631302,139.9009731,3,,POINT (139.9009731 36.5631302)
4287169664,36.5640463,139.9013949,3,,POINT (139.9013949 36.5640463)
4287169665,36.5648965,139.9016023,4,,POINT (139.9016023 36.5648965)
4287169666,36.5645394,139.9009027,3,,POINT (139.9009027 36.5645394)
4287169667,36.5649815,139.9011345,3,,POINT (139.9011345 36.5649815)
4287169668,36.565703,139.9014645,3,,POINT (139.9014645 36.565703)
4287169669,36.5655322,139.9020076,4,,POINT (139.9020076 36.5655322)
4287169670,36.565365,139.9026058,3,,POINT (139.9026058 36.565365)
4287169671,36.5645371,139.9035692,3,,POINT (139.9035692 36.5645371)
4287169672,36.5662888,139.9038345,3,,POINT (139.9038345 36.5662888)
4287169673,36.5652096,139.9073585,3,,POINT (139.9073585 36.5652096)
4287169674,36.5659827,139.9074389,3,,POINT (139.9074389 36.5659827)
4287169675,36.5663017,139.9142098,3,,POINT (139.9142098 36.5663017)
4287169676,36.5662358,139.9154546,3,,POINT (139.9154546 36.5662358)
4287169679,36.5692264,139.9178926,3,,POINT (139.9178926 36.5692264)
4287169687,36.568318,139.9214854,1,,POINT (139.9214854 36.568318)
4287169890,36.5682703,139.9226082,3,,POINT (139.9226082 36.5682703)
